Date,City,Temp_Mean_C,Precipitation_mm
2020-01-11,Kolkata,15.8,0.0
2020-01-12,Kolkata,16.0,0.0
2020-01-13,Kolkata,15.9,0.0
2020-01-14,Kolkata,17.5,0.0
2020-01-15,Kolkata,19.1,0.0
2020-01-16,Kolkata,20.0,0.0
2020-01-17,Kolkata,20.6,0.0
2020-01-18,Kolkata,20.1,0.0
2020-01-19,Kolkata,20.7,0.0
2020-01-20,Kolkata,18.4,0.5
2020-01-21,Kolkata,17.8,0.0
2020-01-22,Kolkata,18.6,0.0
2020-01-23,Kolkata,19.4,0.9
2020-01-24,Kolkata,18.6,0.0
2020-01-25,Kolkata,17.2,0.0
2020-01-26,Kolkata,17.7,0.0
2020-01-27,Kolkata,18.4,0.0
2020-01-28,Kolkata,19.9,0.0
2020-01-29,Kolkata,20.9,7.8
2020-01-30,Kolkata,20.2,6.2
2020-01-31,Kolkata,19.1,0.0
2020-02-01,Kolkata,18.3,0.0
2020-02-02,Kolkata,18.2,0.0
2020-02-03,Kolkata,17.2,0.0
2020-02-04,Kolkata,18.1,0.0
2020-02-05,Kolkata,20.4,0.0
2020-02-06,Kolkata,20.4,0.0
2020-02-07,Kolkata,19.6,0.0
2020-02-08,Kolkata,18.3,0.2
2020-02-09,Kolkata,19.2,0.0
2020-02-10,Kolkata,18.1,0.0
2020-02-11,Kolkata,18.1,0.0
2020-02-12,Kolkata,19.0,0.0
2020-02-13,Kolkata,19.9,0.0
2020-02-14,Kolkata,21.7,0.0
2020-02-15,Kolkata,21.6,0.0
2020-02-16,Kolkata,22.0,0.0
2020-02-17,Kolkata,22.1,0.0
2020-02-18,Kolkata,22.0,0.0
2020-02-19,Kolkata,23.0,0.0
2020-02-20,Kolkata,24.2,0.0
2020-02-21,Kolkata,23.7,0.0
2020-02-22,Kolkata,24.3,0.0
2020-02-23,Kolkata,24.2,0.0
2020-02-24,Kolkata,22.5,0.2
2020-02-25,Kolkata,19.5,6.1
2020-02-26,Kolkata,20.8,0.9
2020-02-27,Kolkata,21.3,0.0
2020-02-28,Kolkata,21.8,0.0
2020-02-29,Kolkata,22.7,0.0
2020-03-01,Kolkata,23.9,0.0
2020-03-02,Kolkata,24.4,0.0
2020-03-03,Kolkata,23.8,1.3
2020-03-04,Kolkata,24.1,7.0
2020-03-05,Kolkata,24.5,0.4
2020-03-06,Kolkata,24.4,0.1
2020-03-07,Kolkata,23.5,5.4
2020-03-08,Kolkata,24.5,0.8
2020-03-09,Kolkata,23.9,0.0
2020-03-10,Kolkata,24.0,0.0
2020-03-11,Kolkata,25.7,0.0
2020-03-12,Kolkata,26.0,0.5
2020-03-13,Kolkata,27.5,0.0
2020-03-14,Kolkata,26.7,0.3
2020-03-15,Kolkata,25.3,0.0
2020-03-16,Kolkata,26.2,0.8
2020-03-17,Kolkata,26.8,0.7
2020-03-18,Kolkata,27.0,0.0
2020-03-19,Kolkata,26.8,0.0
2020-03-20,Kolkata,26.9,0.0
2020-03-21,Kolkata,26.8,0.8
2020-03-22,Kolkata,24.4,1.7
2020-03-23,Kolkata,25.7,0.0
2020-03-24,Kolkata,26.4,0.0
2020-03-25,Kolkata,27.0,0.1
2020-03-26,Kolkata,29.2,0.0
2020-03-27,Kolkata,30.0,0.0
2020-03-28,Kolkata,31.1,0.0
2020-03-29,Kolkata,30.3,0.0
2020-03-30,Kolkata,29.7,0.0
2020-03-31,Kolkata,29.9,0.0
2020-04-01,Kolkata,30.5,0.0
2020-04-02,Kolkata,30.8,0.0
2020-04-03,Kolkata,29.9,0.1
2020-04-04,Kolkata,30.4,0.0
2020-04-05,Kolkata,30.2,0.0
2020-04-06,Kolkata,31.0,0.0
2020-04-07,Kolkata,30.8,0.0
2020-04-08,Kolkata,31.0,0.0
2020-04-09,Kolkata,30.3,0.0
2020-04-10,Kolkata,29.9,0.0
2020-04-11,Kolkata,29.4,0.8
2020-04-12,Kolkata,29.2,0.6
2020-04-13,Kolkata,30.1,0.8
2020-04-14,Kolkata,29.5,3.6
2020-04-15,Kolkata,28.1,10.4
2020-04-16,Kolkata,28.1,0.3
2020-04-17,Kolkata,30.3,0.0
2020-04-18,Kolkata,29.5,4.2
2020-04-19,Kolkata,29.7,0.3
2020-04-20,Kolkata,29.4,0.5
2020-04-21,Kolkata,27.8,19.9
2020-04-22,Kolkata,25.9,12.9
2020-04-23,Kolkata,26.7,33.1
2020-04-24,Kolkata,25.0,26.2
2020-04-25,Kolkata,26.7,8.0
2020-04-26,Kolkata,25.3,22.5
2020-04-27,Kolkata,25.4,6.3
2020-04-28,Kolkata,25.1,13.6
2020-04-29,Kolkata,25.8,10.0
2020-04-30,Kolkata,26.4,13.6
2020-05-01,Kolkata,26.2,4.1
2020-05-02,Kolkata,26.4,4.1
2020-05-03,Kolkata,26.9,7.9
2020-05-04,Kolkata,27.1,5.6
2020-05-05,Kolkata,28.7,0.8
2020-05-06,Kolkata,27.4,0.1
2020-05-07,Kolkata,28.1,1.3
2020-05-08,Kolkata,28.3,0.0
2020-05-09,Kolkata,29.3,14.7
2020-05-10,Kolkata,29.5,12.7
2020-05-11,Kolkata,29.1,0.0
2020-05-12,Kolkata,29.5,0.0
2020-05-13,Kolkata,29.6,0.0
2020-05-14,Kolkata,29.9,0.0
2020-05-15,Kolkata,30.1,0.0
2020-05-16,Kolkata,30.6,0.0
2020-05-17,Kolkata,30.8,0.0
2020-05-18,Kolkata,30.1,0.0
2020-05-19,Kolkata,28.3,5.5
2020-05-20,Kolkata,25.4,99.1
2020-05-21,Kolkata,25.7,8.4
2020-05-22,Kolkata,28.1,0.0
2020-05-23,Kolkata,29.5,0.0
2020-05-24,Kolkata,29.7,0.0
2020-05-25,Kolkata,29.8,0.0
2020-05-26,Kolkata,29.4,0.0
2020-05-27,Kolkata,29.1,8.4
2020-05-28,Kolkata,28.4,3.1
2020-05-29,Kolkata,27.9,9.9
2020-05-30,Kolkata,28.8,3.9
2020-05-31,Kolkata,28.8,3.6
2020-06-01,Kolkata,29.3,2.0
2020-06-02,Kolkata,29.1,4.6
2020-06-03,Kolkata,29.0,6.1
2020-06-04,Kolkata,29.5,8.2
2020-06-05,Kolkata,29.5,9.1
2020-06-06,Kolkata,30.0,1.9
2020-06-07,Kolkata,29.5,5.7
2020-06-08,Kolkata,29.4,15.4
2020-06-09,Kolkata,29.8,0.5
2020-06-10,Kolkata,29.1,3.4
2020-06-11,Kolkata,27.9,16.9
2020-06-12,Kolkata,27.7,14.6
2020-06-13,Kolkata,28.3,10.2
2020-06-14,Kolkata,28.2,12.5
2020-06-15,Kolkata,28.0,22.7
2020-06-16,Kolkata,27.7,18.4
2020-06-17,Kolkata,27.5,33.3
2020-06-18,Kolkata,28.9,0.8
2020-06-19,Kolkata,28.8,24.1
2020-06-20,Kolkata,28.2,8.0
2020-06-21,Kolkata,27.9,6.5
2020-06-22,Kolkata,28.4,10.5
2020-06-23,Kolkata,29.1,4.8
2020-06-24,Kolkata,29.7,0.6
2020-06-25,Kolkata,29.9,0.0
2020-06-26,Kolkata,29.9,1.1
2020-06-27,Kolkata,28.8,9.0
2020-06-28,Kolkata,28.9,7.4
2020-06-29,Kolkata,27.8,9.9
2020-06-30,Kolkata,28.6,11.3
2020-07-01,Kolkata,29.8,0.9
2020-07-02,Kolkata,30.4,0.6
2020-07-03,Kolkata,30.0,2.0
2020-07-04,Kolkata,28.7,9.1
2020-07-05,Kolkata,28.0,11.0
2020-07-06,Kolkata,27.9,9.5
2020-07-07,Kolkata,28.6,7.2
2020-07-08,Kolkata,28.8,20.9
2020-07-09,Kolkata,29.2,15.4
2020-07-10,Kolkata,29.9,2.4
2020-07-11,Kolkata,28.7,20.3
2020-07-12,Kolkata,28.9,17.9
2020-07-13,Kolkata,28.7,7.0
2020-07-14,Kolkata,27.8,10.3
2020-07-15,Kolkata,28.0,9.2
2020-07-16,Kolkata,29.0,1.1
2020-07-17,Kolkata,29.0,2.8
2020-07-18,Kolkata,29.2,6.1
2020-07-19,Kolkata,29.6,4.3
2020-07-20,Kolkata,29.5,4.2
2020-07-21,Kolkata,28.5,31.6
2020-07-22,Kolkata,27.3,32.5
2020-07-23,Kolkata,27.4,22.3
2020-07-24,Kolkata,27.0,12.9
2020-07-25,Kolkata,28.7,2.1
2020-07-26,Kolkata,29.9,3.0
2020-07-27,Kolkata,29.6,15.7
2020-07-28,Kolkata,28.6,15.5
2020-07-29,Kolkata,29.2,3.0
2020-07-30,Kolkata,29.2,2.6
2020-07-31,Kolkata,29.0,10.2
2020-08-01,Kolkata,29.7,4.6
2020-08-02,Kolkata,29.8,7.5
2020-08-03,Kolkata,29.9,14.0
2020-08-04,Kolkata,28.2,38.3
2020-08-05,Kolkata,27.7,22.0
2020-08-06,Kolkata,27.7,11.3
2020-08-07,Kolkata,28.9,4.7
2020-08-08,Kolkata,29.0,1.6
2020-08-09,Kolkata,28.8,6.4
2020-08-10,Kolkata,28.9,4.9
2020-08-11,Kolkata,29.4,2.6
2020-08-12,Kolkata,29.5,4.6
2020-08-13,Kolkata,29.4,4.1
2020-08-14,Kolkata,28.9,7.3
2020-08-15,Kolkata,28.1,5.3
2020-08-16,Kolkata,28.6,6.5
2020-08-17,Kolkata,28.1,4.8
2020-08-18,Kolkata,27.8,20.9
2020-08-19,Kolkata,27.0,39.9
2020-08-20,Kolkata,26.7,74.5
2020-08-21,Kolkata,26.8,15.6
2020-08-22,Kolkata,27.3,17.9
2020-08-23,Kolkata,27.3,18.2
2020-08-24,Kolkata,28.0,19.0
2020-08-25,Kolkata,28.3,34.1
2020-08-26,Kolkata,27.1,10.5
2020-08-27,Kolkata,26.9,9.7
2020-08-28,Kolkata,28.4,2.6
2020-08-29,Kolkata,29.3,0.6
2020-08-30,Kolkata,29.6,3.2
2020-08-31,Kolkata,30.2,2.1
2020-09-01,Kolkata,27.8,15.6
2020-09-02,Kolkata,27.5,9.7
2020-09-03,Kolkata,27.9,3.9
2020-09-04,Kolkata,28.8,1.3
2020-09-05,Kolkata,29.3,1.7
2020-09-06,Kolkata,29.4,4.5
2020-09-07,Kolkata,29.5,4.4
2020-09-08,Kolkata,29.0,8.1
2020-09-09,Kolkata,28.3,15.7
2020-09-10,Kolkata,27.9,17.5
2020-09-11,Kolkata,28.1,11.1
2020-09-12,Kolkata,28.8,5.5
2020-09-13,Kolkata,29.0,5.8
2020-09-14,Kolkata,28.5,2.9
2020-09-15,Kolkata,28.2,9.9
2020-09-16,Kolkata,28.7,6.2
2020-09-17,Kolkata,29.5,0.6
2020-09-18,Kolkata,29.2,4.3
2020-09-19,Kolkata,29.8,0.8
2020-09-20,Kolkata,28.5,22.1
2020-09-21,Kolkata,27.6,18.9
2020-09-22,Kolkata,27.9,12.3
2020-09-23,Kolkata,27.3,33.4
2020-09-24,Kolkata,28.1,10.8
2020-09-25,Kolkata,28.4,14.1
2020-09-26,Kolkata,28.0,8.5
2020-09-27,Kolkata,28.5,5.6
2020-09-28,Kolkata,28.7,1.3
2020-09-29,Kolkata,28.2,15.5
2020-09-30,Kolkata,28.4,16.7
2020-10-01,Kolkata,27.6,19.9
2020-10-02,Kolkata,27.5,14.1
2020-10-03,Kolkata,27.6,8.6
2020-10-04,Kolkata,27.7,9.2
2020-10-05,Kolkata,27.3,10.4
2020-10-06,Kolkata,27.5,10.3
2020-10-07,Kolkata,27.2,14.8
2020-10-08,Kolkata,28.0,4.2
2020-10-09,Kolkata,28.9,1.5
2020-10-10,Kolkata,29.0,3.7
2020-10-11,Kolkata,28.8,2.7
2020-10-12,Kolkata,29.3,0.3
2020-10-13,Kolkata,29.2,0.2
2020-10-14,Kolkata,28.9,0.5
2020-10-15,Kolkata,28.4,1.7
2020-10-16,Kolkata,28.9,1.1
2020-10-17,Kolkata,29.1,0.7
2020-10-18,Kolkata,28.8,0.5
2020-10-19,Kolkata,28.4,3.5
2020-10-20,Kolkata,28.7,0.2
2020-10-21,Kolkata,27.5,12.0
2020-10-22,Kolkata,25.6,17.8
2020-10-23,Kolkata,25.4,8.4
2020-10-24,Kolkata,26.2,0.5
2020-10-25,Kolkata,27.2,0.0
2020-10-26,Kolkata,27.2,0.0
2020-10-27,Kolkata,25.3,0.0
2020-10-28,Kolkata,25.5,0.0
2020-10-29,Kolkata,26.5,0.0
2020-10-30,Kolkata,27.2,0.0
2020-10-31,Kolkata,26.7,0.6
2020-11-01,Kolkata,26.6,2.4
2020-11-02,Kolkata,26.7,0.0
2020-11-03,Kolkata,27.0,0.2
2020-11-04,Kolkata,25.0,0.0
2020-11-05,Kolkata,24.4,0.0
2020-11-06,Kolkata,23.8,0.0
2020-11-07,Kolkata,22.3,0.0
2020-11-08,Kolkata,22.7,0.0
2020-11-09,Kolkata,23.4,0.0
2020-11-10,Kolkata,24.6,0.0
2020-11-11,Kolkata,25.9,0.0
2020-11-12,Kolkata,25.1,0.0
2020-11-13,Kolkata,25.0,0.0
2020-11-14,Kolkata,25.1,0.0
2020-11-15,Kolkata,24.9,0.0
2020-11-16,Kolkata,24.3,0.0
2020-11-17,Kolkata,24.6,0.0
2020-11-18,Kolkata,25.0,0.1
2020-11-19,Kolkata,25.6,1.0
2020-11-20,Kolkata,25.9,0.8
2020-11-21,Kolkata,24.3,0.5
2020-11-22,Kolkata,22.9,0.0
2020-11-23,Kolkata,20.8,0.0
2020-11-24,Kolkata,20.4,0.0
2020-11-25,Kolkata,21.3,0.0
2020-11-26,Kolkata,22.2,0.0
2020-11-27,Kolkata,22.2,0.0
2020-11-28,Kolkata,22.4,0.0
2020-11-29,Kolkata,21.5,0.0
2020-11-30,Kolkata,21.2,0.0
2020-12-01,Kolkata,21.3,0.0
2020-12-02,Kolkata,22.0,0.0
2020-12-03,Kolkata,22.2,0.0
2020-12-04,Kolkata,22.1,0.0
2020-12-05,Kolkata,21.8,0.0
2020-12-06,Kolkata,21.9,0.0
2020-12-07,Kolkata,22.0,0.0
2020-12-08,Kolkata,21.8,0.0
2020-12-09,Kolkata,21.3,0.0
2020-12-10,Kolkata,21.3,0.0
2020-12-11,Kolkata,20.2,0.0
2020-12-12,Kolkata,20.3,0.0
2020-12-13,Kolkata,21.3,0.0
2020-12-14,Kolkata,21.4,0.0
2020-12-15,Kolkata,21.6,0.0
2020-12-16,Kolkata,22.0,0.0
2020-12-17,Kolkata,21.0,0.0
2020-12-18,Kolkata,19.2,0.0
2020-12-19,Kolkata,16.4,0.0
2020-12-20,Kolkata,16.0,0.0
2020-12-21,Kolkata,16.6,0.0
2020-12-22,Kolkata,17.6,0.0
2020-12-23,Kolkata,17.8,0.0
2020-12-24,Kolkata,18.4,0.0
2020-12-25,Kolkata,18.2,0.0
2020-12-26,Kolkata,18.2,0.0
2020-12-27,Kolkata,16.7,0.0
2020-12-28,Kolkata,17.4,0.0
2020-12-29,Kolkata,18.1,0.0
2020-12-30,Kolkata,18.1,0.0
2020-12-31,Kolkata,18.1,0.0
2021-01-01,Kolkata,18.1,0.0
2021-01-02,Kolkata,18.0,0.0
2021-01-03,Kolkata,17.8,0.0
2021-01-04,Kolkata,19.2,0.0
2021-01-05,Kolkata,21.1,0.0
2021-01-06,Kolkata,22.3,0.0
2021-01-07,Kolkata,23.1,0.0
2021-01-08,Kolkata,23.0,0.0
2021-01-09,Kolkata,22.6,0.0
2021-01-10,Kolkata,23.7,0.0
2021-01-11,Kolkata,23.3,0.0
2021-01-12,Kolkata,21.8,0.0
2021-01-13,Kolkata,20.0,0.0
2021-01-14,Kolkata,20.0,0.0
2021-01-15,Kolkata,18.8,0.0
2021-01-16,Kolkata,18.4,0.0
2021-01-17,Kolkata,18.4,0.0
2021-01-18,Kolkata,18.3,0.0
2021-01-19,Kolkata,20.2,0.0
2021-01-20,Kolkata,22.5,0.0
2021-01-21,Kolkata,20.5,0.0
2021-01-22,Kolkata,18.9,0.0
2021-01-23,Kolkata,18.6,0.0
2021-01-24,Kolkata,20.4,0.0
2021-01-25,Kolkata,20.8,0.2
2021-01-26,Kolkata,20.3,0.0
2021-01-27,Kolkata,18.4,0.0
2021-01-28,Kolkata,17.3,0.0
2021-01-29,Kolkata,17.7,0.0
2021-01-30,Kolkata,17.8,0.0
2021-01-31,Kolkata,16.8,0.0
2021-02-01,Kolkata,16.0,0.0
2021-02-02,Kolkata,16.7,0.0
2021-02-03,Kolkata,17.5,0.0
2021-02-04,Kolkata,18.6,0.0
2021-02-05,Kolkata,20.0,0.0
2021-02-06,Kolkata,21.0,0.0
2021-02-07,Kolkata,20.1,0.0
2021-02-08,Kolkata,19.2,0.0
2021-02-09,Kolkata,19.2,0.0
2021-02-10,Kolkata,20.9,0.0
2021-02-11,Kolkata,21.1,0.0
2021-02-12,Kolkata,22.1,0.0
2021-02-13,Kolkata,22.0,0.0
2021-02-14,Kolkata,23.0,0.0
2021-02-15,Kolkata,23.0,0.0
2021-02-16,Kolkata,23.1,0.0
2021-02-17,Kolkata,23.3,0.0
2021-02-18,Kolkata,23.1,0.0
2021-02-19,Kolkata,23.6,0.0
2021-02-20,Kolkata,23.1,0.0
2021-02-21,Kolkata,23.6,0.0
2021-02-22,Kolkata,23.3,0.0
2021-02-23,Kolkata,23.8,0.0
2021-02-24,Kolkata,24.8,0.0
2021-02-25,Kolkata,25.5,0.0
2021-02-26,Kolkata,26.4,0.0
2021-02-27,Kolkata,26.6,0.0
2021-02-28,Kolkata,27.5,0.0
2021-03-01,Kolkata,27.5,0.0
2021-03-02,Kolkata,26.6,0.0
2021-03-03,Kolkata,26.2,0.0
2021-03-04,Kolkata,25.1,0.0
2021-03-05,Kolkata,27.1,0.0
2021-03-06,Kolkata,27.8,0.0
2021-03-07,Kolkata,27.0,0.0
2021-03-08,Kolkata,27.3,0.0
2021-03-09,Kolkata,28.2,0.0
2021-03-10,Kolkata,28.0,0.0
2021-03-11,Kolkata,27.7,0.9
2021-03-12,Kolkata,27.8,0.3
2021-03-13,Kolkata,26.0,4.6
2021-03-14,Kolkata,25.4,0.0
2021-03-15,Kolkata,26.8,0.0
2021-03-16,Kolkata,27.5,0.0
2021-03-17,Kolkata,27.4,0.0
2021-03-18,Kolkata,27.8,0.0
2021-03-19,Kolkata,27.9,0.0
2021-03-20,Kolkata,29.2,0.0
2021-03-21,Kolkata,29.2,0.0
2021-03-22,Kolkata,29.2,0.0
2021-03-23,Kolkata,30.0,0.0
2021-03-24,Kolkata,29.7,0.0
2021-03-25,Kolkata,29.9,0.0
2021-03-26,Kolkata,29.2,0.0
2021-03-27,Kolkata,29.4,0.0
2021-03-28,Kolkata,29.0,0.0
2021-03-29,Kolkata,29.8,0.1
2021-03-30,Kolkata,31.4,0.0
2021-03-31,Kolkata,32.0,0.0
2021-04-01,Kolkata,30.3,0.0
2021-04-02,Kolkata,30.1,0.0
2021-04-03,Kolkata,29.9,0.0
2021-04-04,Kolkata,28.8,1.3
2021-04-05,Kolkata,28.9,0.0
2021-04-06,Kolkata,28.9,0.0
2021-04-07,Kolkata,28.8,0.0
2021-04-08,Kolkata,29.4,2.1
2021-04-09,Kolkata,28.5,2.8
2021-04-10,Kolkata,29.3,1.1
2021-04-11,Kolkata,30.5,0.0
2021-04-12,Kolkata,29.8,1.5
2021-04-13,Kolkata,30.5,0.7
2021-04-14,Kolkata,31.0,0.0
2021-04-15,Kolkata,30.3,0.9
2021-04-16,Kolkata,29.7,0.0
2021-04-17,Kolkata,29.5,0.1
2021-04-18,Kolkata,29.3,0.8
2021-04-19,Kolkata,30.6,0.0
2021-04-20,Kolkata,30.4,1.7
2021-04-21,Kolkata,30.6,5.7
2021-04-22,Kolkata,28.9,11.6
2021-04-23,Kolkata,29.5,0.0
2021-04-24,Kolkata,30.6,0.0
2021-04-25,Kolkata,31.6,0.0
2021-04-26,Kolkata,31.5,0.0
2021-04-27,Kolkata,31.4,0.1
2021-04-28,Kolkata,31.1,0.4
2021-04-29,Kolkata,30.7,0.0
2021-04-30,Kolkata,30.4,1.0
2021-05-01,Kolkata,29.6,2.8
2021-05-02,Kolkata,29.6,1.7
2021-05-03,Kolkata,29.3,0.0
2021-05-04,Kolkata,26.6,4.2
2021-05-05,Kolkata,26.7,9.9
2021-05-06,Kolkata,28.5,0.6
2021-05-07,Kolkata,29.2,2.1
2021-05-08,Kolkata,28.9,0.0
2021-05-09,Kolkata,29.1,1.6
2021-05-10,Kolkata,28.4,12.3
2021-05-11,Kolkata,27.4,23.2
2021-05-12,Kolkata,28.0,0.0
2021-05-13,Kolkata,28.0,2.1
2021-05-14,Kolkata,28.9,4.6
2021-05-15,Kolkata,30.8,0.5
2021-05-16,Kolkata,31.0,0.1
2021-05-17,Kolkata,31.9,0.0
2021-05-18,Kolkata,32.0,0.1
2021-05-19,Kolkata,31.7,0.9
2021-05-20,Kolkata,31.7,0.0
2021-05-21,Kolkata,31.8,0.0
2021-05-22,Kolkata,31.3,0.9
2021-05-23,Kolkata,31.9,1.7
2021-05-24,Kolkata,29.7,8.3
2021-05-25,Kolkata,28.1,9.9
2021-05-26,Kolkata,27.0,11.9
2021-05-27,Kolkata,28.4,19.8
2021-05-28,Kolkata,29.9,1.3
2021-05-29,Kolkata,29.5,0.7
2021-05-30,Kolkata,29.7,1.8
2021-05-31,Kolkata,29.6,24.4
2021-06-01,Kolkata,30.9,3.1
2021-06-02,Kolkata,29.8,6.5
2021-06-03,Kolkata,30.0,7.0
2021-06-04,Kolkata,30.8,0.4
2021-06-05,Kolkata,31.3,2.9
2021-06-06,Kolkata,31.0,5.6
2021-06-07,Kolkata,31.2,5.3
2021-06-08,Kolkata,30.8,1.8
2021-06-09,Kolkata,29.3,13.3
2021-06-10,Kolkata,28.3,9.2
2021-06-11,Kolkata,28.0,8.5
2021-06-12,Kolkata,28.0,26.3
2021-06-13,Kolkata,27.8,16.0
2021-06-14,Kolkata,28.0,13.3
2021-06-15,Kolkata,27.4,25.5
2021-06-16,Kolkata,26.6,25.3
2021-06-17,Kolkata,26.3,14.5
2021-06-18,Kolkata,25.8,25.7
2021-06-19,Kolkata,26.8,24.5
2021-06-20,Kolkata,27.1,17.0
2021-06-21,Kolkata,27.3,14.2
2021-06-22,Kolkata,27.9,15.3
2021-06-23,Kolkata,27.3,7.5
2021-06-24,Kolkata,28.4,7.3
2021-06-25,Kolkata,28.8,5.6
2021-06-26,Kolkata,28.6,4.0
2021-06-27,Kolkata,28.9,6.2
2021-06-28,Kolkata,29.1,0.6
2021-06-29,Kolkata,29.7,4.9
2021-06-30,Kolkata,29.9,11.6
2021-07-01,Kolkata,29.7,10.5
2021-07-02,Kolkata,29.1,15.9
2021-07-03,Kolkata,29.2,7.6
2021-07-04,Kolkata,28.5,8.0
2021-07-05,Kolkata,28.4,8.7
2021-07-06,Kolkata,28.9,15.9
2021-07-07,Kolkata,29.0,27.3
2021-07-08,Kolkata,27.4,16.5
2021-07-09,Kolkata,28.2,10.9
2021-07-10,Kolkata,28.7,6.3
2021-07-11,Kolkata,29.0,5.0
2021-07-12,Kolkata,28.6,6.0
2021-07-13,Kolkata,28.3,4.4
2021-07-14,Kolkata,28.5,4.0
2021-07-15,Kolkata,29.3,0.9
2021-07-16,Kolkata,29.3,2.5
2021-07-17,Kolkata,29.4,1.5
2021-07-18,Kolkata,30.0,2.8
2021-07-19,Kolkata,29.7,6.5
2021-07-20,Kolkata,28.2,11.3
2021-07-21,Kolkata,28.5,9.6
2021-07-22,Kolkata,28.7,7.3
2021-07-23,Kolkata,27.6,16.4
2021-07-24,Kolkata,27.9,13.0
2021-07-25,Kolkata,28.4,11.1
2021-07-26,Kolkata,29.1,17.1
2021-07-27,Kolkata,28.1,25.3
2021-07-28,Kolkata,27.2,52.7
2021-07-29,Kolkata,26.9,70.2
2021-07-30,Kolkata,27.3,34.5
2021-07-31,Kolkata,28.5,0.6
2021-08-01,Kolkata,28.6,3.2
2021-08-02,Kolkata,28.7,2.5
2021-08-03,Kolkata,27.4,36.2
2021-08-04,Kolkata,27.4,14.1
2021-08-05,Kolkata,27.9,16.5
2021-08-06,Kolkata,28.5,12.0
2021-08-07,Kolkata,28.1,26.1
2021-08-08,Kolkata,27.9,32.8
2021-08-09,Kolkata,29.0,8.7
2021-08-10,Kolkata,29.4,10.4
2021-08-11,Kolkata,30.0,8.5
2021-08-12,Kolkata,28.7,11.6
2021-08-13,Kolkata,28.5,15.6
2021-08-14,Kolkata,29.2,3.4
2021-08-15,Kolkata,29.3,1.5
2021-08-16,Kolkata,28.0,12.9
2021-08-17,Kolkata,26.9,19.3
2021-08-18,Kolkata,27.0,8.8
2021-08-19,Kolkata,26.7,11.0
2021-08-20,Kolkata,26.9,6.5
2021-08-21,Kolkata,27.5,2.7
2021-08-22,Kolkata,28.9,0.3
2021-08-23,Kolkata,29.2,8.7
2021-08-24,Kolkata,29.5,3.9
2021-08-25,Kolkata,29.2,15.8
2021-08-26,Kolkata,28.4,30.6
2021-08-27,Kolkata,27.5,22.7
2021-08-28,Kolkata,28.1,5.6
2021-08-29,Kolkata,27.7,8.2
2021-08-30,Kolkata,27.2,9.5
2021-08-31,Kolkata,28.0,6.0
2021-09-01,Kolkata,28.7,2.2
2021-09-02,Kolkata,28.5,3.2
2021-09-03,Kolkata,28.5,2.8
2021-09-04,Kolkata,29.1,2.0
2021-09-05,Kolkata,29.4,1.1
2021-09-06,Kolkata,28.2,7.8
2021-09-07,Kolkata,26.9,19.6
2021-09-08,Kolkata,27.0,11.7
2021-09-09,Kolkata,27.6,3.1
2021-09-10,Kolkata,28.6,5.7
2021-09-11,Kolkata,27.7,15.1
2021-09-12,Kolkata,27.8,8.4
2021-09-13,Kolkata,27.0,23.2
2021-09-14,Kolkata,26.5,29.5
2021-09-15,Kolkata,26.8,11.8
2021-09-16,Kolkata,27.3,7.5
2021-09-17,Kolkata,27.6,8.4
2021-09-18,Kolkata,27.0,19.7
2021-09-19,Kolkata,25.8,60.4
2021-09-20,Kolkata,25.5,58.8
2021-09-21,Kolkata,25.4,35.5
2021-09-22,Kolkata,26.1,19.3
2021-09-23,Kolkata,26.9,8.9
2021-09-24,Kolkata,28.5,0.0
2021-09-25,Kolkata,28.0,5.3
2021-09-26,Kolkata,27.9,7.6
2021-09-27,Kolkata,27.3,14.2
2021-09-28,Kolkata,26.3,22.2
2021-09-29,Kolkata,25.9,49.4
2021-09-30,Kolkata,27.2,5.9
2021-10-01,Kolkata,27.8,0.8
2021-10-02,Kolkata,28.5,0.3
2021-10-03,Kolkata,28.1,21.2
2021-10-04,Kolkata,27.9,4.6
2021-10-05,Kolkata,27.6,17.2
2021-10-06,Kolkata,28.0,6.4
2021-10-07,Kolkata,28.4,0.4
2021-10-08,Kolkata,28.5,0.7
2021-10-09,Kolkata,28.6,1.1
2021-10-10,Kolkata,28.5,0.7
2021-10-11,Kolkata,28.9,0.9
2021-10-12,Kolkata,29.3,0.0
2021-10-13,Kolkata,27.9,6.0
2021-10-14,Kolkata,27.6,7.8
2021-10-15,Kolkata,29.1,1.6
2021-10-16,Kolkata,27.2,13.4
2021-10-17,Kolkata,26.8,36.0
2021-10-18,Kolkata,25.0,55.6
2021-10-19,Kolkata,25.0,36.5
2021-10-20,Kolkata,25.9,13.7
2021-10-21,Kolkata,26.6,0.0
2021-10-22,Kolkata,26.5,0.2
2021-10-23,Kolkata,26.4,0.0
2021-10-24,Kolkata,26.1,0.1
2021-10-25,Kolkata,25.5,0.1
2021-10-26,Kolkata,25.9,0.1
2021-10-27,Kolkata,25.5,2.0
2021-10-28,Kolkata,25.1,5.3
2021-10-29,Kolkata,26.2,0.0
2021-10-30,Kolkata,25.5,0.0
2021-10-31,Kolkata,25.3,0.0
2021-11-01,Kolkata,25.1,0.0
2021-11-02,Kolkata,24.2,0.0
2021-11-03,Kolkata,23.8,0.0
2021-11-04,Kolkata,23.6,0.0
2021-11-05,Kolkata,22.8,0.0
